request_id,staff_id,assigned_dt,completed_dt,actual_minutes
R0001881,S006,2025-11-22 11:29:47,2025-11-22 11:35:47,10.0
R0001882,S010,2025-11-22 18:51:38,,
R0001883,S030,2025-11-22 12:23:11,2025-11-22 12:56:11,23.0
R0001884,S006,2025-11-22 20:13:00,2025-11-22 20:00:00,-10.0
R0001885,S017,2025-11-22 19:38:32,2025-11-22 19:59:32,40.0
R0001886,S017,2025-11-22 13:48:40,2025-11-22 14:31:40,31.0
R0001887,S032,2025-11-22 13:59:33,2025-11-22 14:17:33,12.0
R0001888,S025,2025-11-22 20:47:27,2025-11-22 21:14:27,15.0
R0001889,S003,2025-11-22 11:50:41,2025-11-22 11:48:41,8.0
R0001890,S014,2025-11-22 09:45:13,2025-11-22 09:55:13,34.0
R0001891,S025,2025-11-22 12:22:41,2025-11-22 12:47:41,29.0
R0001892,S005,2025-11-22 12:21:52,2025-11-22 12:11:52,7.0
R0001893,S016,2025-11-22 09:03:55,2025-11-22 09:26:55,37.0
R0001894,S005,2025-11-22 07:34:41,2025-11-22 07:42:41,7.0
R0001895,S026,2025-11-22 20:32:46,2025-11-22 21:07:46,19.0
R0001896,S008,2025-11-22 10:43:21,2025-11-22 11:09:21,10.0
R0001897,S030,2025-11-22 21:07:37,2025-11-22 21:32:37,19.0
R0001898,S026,2025-11-22 21:32:03,2025-11-22 21:20:03,-15.0
R0001899,S011,2025-11-22 20:27:31,2025-11-22 20:48:31,17.0
R0001900,S026,2025-11-22 19:47:22,2025-11-22 20:07:22,27.0
R0001901,S030,2025-11-22 13:02:46,2025-11-22 13:16:46,26.0
R0001902,S013,2025-11-22 20:45:41,2025-11-22 21:01:41,41.0
R0001903,S010,2025-11-22 12:21:41,2025-11-22 12:37:41,31.0
R0001904,S002,2025-11-22 20:45:27,2025-11-22 21:17:27,45.0
R0001905,S032,2025-11-22 11:18:29,2025-11-22 11:40:29,23.0
R0001906,S016,2025-11-22 22:46:14,,
R0001907,S016,2025-11-22 09:16:04,,
R0001908,S025,2025-11-22 09:14:30,2025-11-22 09:40:30,27.0
R0001909,S008,2025-11-22 07:50:24,2025-11-22 08:18:24,14.0
R0001910,S017,2025-11-22 21:31:11,2025-11-22 22:00:11,53.0
R0001911,S014,2025-11-22 19:19:40,2025-11-22 19:59:40,36.0
R0001912,S009,2025-11-22 09:49:27,2025-11-22 10:21:27,33.0
R0001913,S030,2025-11-22 07:33:33,2025-11-22 07:49:33,21.0
R0001914,S011,2025-11-22 19:38:42,2025-11-22 20:32:42,46.0
R0001915,S002,2025-11-22 22:05:16,2025-11-22 22:03:16,14.0
R0001916,S017,2025-11-22 13:01:50,2025-11-22 14:02:50,42.0
R0001917,S032,2025-11-22 16:20:53,2025-11-22 16:36:53,22.0
R0001918,S009,2025-11-22 15:25:22,2025-11-22 15:37:22,33.0
R0001919,S025,2025-11-22 11:25:45,2025-11-22 11:52:45,13.0
R0001920,S030,2025-11-22 20:36:43,2025-11-22 21:00:43,14.0
R0001921,S030,2025-11-22 14:26:43,2025-11-22 14:31:43,33.0
R0001922,S025,2025-11-22 14:15:24,2025-11-22 14:21:24,27.0
R0001923,S014,2025-11-22 07:12:43,2025-11-22 08:13:43,36.0
R0001924,S019,2025-11-22 14:12:32,2025-11-22 14:49:32,33.0
R0001925,S020,2025-11-22 20:03:16,2025-11-22 20:19:16,24.0
R0001926,S026,2025-11-22 16:35:07,2025-11-22 16:47:07,29.0
R0001927,S007,2025-11-22 16:16:15,2025-11-22 16:11:15,11.0
R0001928,S025,2025-11-22 12:53:21,2025-11-22 13:04:21,24.0
R0001929,S025,2025-11-22 21:57:07,2025-11-22 22:10:07,16.0
R0001930,S025,2025-11-22 13:52:17,2025-11-22 14:21:17,27.0
R0001931,S005,2025-11-22 15:51:16,2025-11-22 16:03:16,6.0
R0001932,S030,2025-11-22 13:22:41,,
R0001933,S019,2025-11-22 15:04:08,2025-11-22 15:39:08,37.0
R0001934,S020,2025-11-22 22:01:01,2025-11-22 22:24:01,27.0
R0001935,S032,2025-11-22 19:26:23,2025-11-22 19:47:23,22.0
R0001936,S002,2025-11-22 09:17:01,2025-11-22 10:27:01,60.0
R0001937,S008,2025-11-22 14:36:31,2025-11-22 14:14:31,5.0
R0001938,S016,2025-11-22 19:32:36,2025-11-22 19:49:36,32.0
R0001939,S026,2025-11-22 21:23:19,2025-11-22 21:51:19,15.0
R0001940,S026,2025-11-22 13:16:15,,
R0001941,S004,2025-11-22 22:52:48,2025-11-22 23:25:48,13.0
R0001942,S019,2025-11-22 22:44:37,2025-11-22 23:51:37,39.0
R0001943,S008,2025-11-22 21:26:14,2025-11-22 21:53:14,13.0
R0001944,S004,2025-11-22 18:47:15,2025-11-22 18:42:15,15.0
R0001945,S032,2025-11-22 20:29:16,2025-11-22 20:40:16,-24.0
R0001946,S032,2025-11-22 12:56:41,2025-11-22 13:13:41,18.0
R0001947,S006,2025-11-22 10:36:44,2025-11-22 10:54:44,17.0
R0001948,S030,2025-11-22 09:50:31,2025-11-22 09:54:31,24.0
R0001949,S032,2025-11-22 08:08:44,,17.0
R0001950,S010,2025-11-22 17:55:46,2025-11-22 17:43:46,11.0
R0001951,S026,2025-11-22 16:50:15,2025-11-22 17:09:15,30.0
R0001952,S008,2025-11-22 12:46:41,2025-11-22 13:21:41,15.0
R0001953,S013,2025-11-22 19:10:02,2025-11-22 19:43:02,36.0
R0001954,S013,2025-11-22 22:31:40,2025-11-22 23:07:40,35.0
R0001955,S010,2025-11-22 12:32:36,2025-11-22 12:57:36,35.0
R0001956,S005,2025-11-22 15:04:44,2025-11-22 15:09:44,14.0
R0001957,S027,2025-11-22 18:43:36,2025-11-22 19:02:36,17.0
R0001958,S002,2025-11-22 12:17:38,2025-11-22 12:31:38,10.0
R0001959,S006,2025-11-22 15:05:26,2025-11-22 16:00:26,53.0
R0001960,S017,2025-11-22 12:43:12,2025-11-22 13:38:12,50.0
R0001961,S026,2025-11-22 18:52:55,2025-11-22 18:41:55,21.0
R0001962,S007,2025-11-22 16:51:57,2025-11-22 17:36:57,50.0
R0001963,S025,2025-11-22 14:53:41,2025-11-22 15:38:41,21.0
R0001964,S005,2025-11-22 19:22:19,2025-11-22 18:55:19,15.0
R0001965,S030,2025-11-22 17:36:03,2025-11-22 17:56:03,27.0
R0001966,S025,2025-11-22 12:16:24,2025-11-22 12:48:24,20.0
R0001967,S019,2025-11-22 07:43:12,2025-11-22 08:17:12,28.0
R0001968,S002,2025-11-22 19:19:32,2025-11-22 19:17:32,13.0
R0001969,S019,2025-11-22 20:51:22,,
R0001970,S030,2025-11-22 16:05:47,2025-11-22 16:52:47,32.0
R0001971,S010,2025-11-22 08:34:05,2025-11-22 09:04:05,52.0
R0001972,S032,2025-11-22 19:58:16,2025-11-22 19:53:16,11.0
R0001973,S009,2025-11-22 15:51:18,2025-11-22 16:02:18,19.0
R0001974,S002,2025-11-22 20:40:37,2025-11-22 21:15:37,9.0
R0001975,S027,2025-11-22 12:03:25,2025-11-22 12:29:25,27.0
R0001976,S013,2025-11-22 13:27:42,2025-11-22 13:57:42,47.0
R0001977,S005,2025-11-22 13:08:07,2025-11-22 13:04:07,34.0
R0001978,S025,2025-11-22 21:25:59,2025-11-22 22:18:59,34.0
R0001979,S014,2025-11-22 10:03:48,2025-11-22 10:11:48,19.0
R0001980,S014,2025-11-22 16:46:38,2025-11-22 16:55:38,20.0
R0001981,S032,2025-11-22 08:32:14,2025-11-22 08:48:14,33.0
R0001982,S019,2025-11-22 14:45:34,2025-11-22 15:25:34,44.0
R0001983,S025,2025-11-22 17:32:38,,
R0001984,S025,2025-11-22 21:50:57,2025-11-22 22:06:57,9.0
R0001985,S012,2025-11-22 12:13:09,2025-11-22 12:03:09,27.0
R0001986,S014,2025-11-22 17:00:11,2025-11-22 17:38:11,39.0
R0001987,S008,2025-11-22 23:32:11,,
R0001988,S013,2025-11-22 11:13:36,2025-11-22 12:35:36,56.0
R0001989,S019,2025-11-22 19:22:15,2025-11-22 19:56:15,31.0
R0001990,S010,2025-11-22 11:57:22,2025-11-22 12:45:22,52.0
R0001991,S013,2025-11-22 22:31:16,,14.0
R0001992,S006,2025-11-22 20:23:02,2025-11-22 20:33:02,11.0
R0001993,S002,2025-11-22 20:14:38,2025-11-22 20:03:38,12.0
R0001994,S030,2025-11-22 20:27:30,2025-11-22 20:24:30,22.0
R0001995,S027,2025-11-22 20:24:08,2025-11-22 20:11:08,22.0
R0001996,S020,2025-11-22 08:30:00,2025-11-22 08:58:00,26.0
R0001997,S009,2025-11-22 11:05:09,2025-11-22 11:42:09,33.0
R0001998,S003,2025-11-22 07:23:15,2025-11-22 07:50:15,7.0
R0001999,S026,2025-11-22 20:14:24,2025-11-22 20:51:24,29.0
R0002000,S004,2025-11-22 21:12:36,2025-11-22 21:02:36,5.0
R0002001,S004,2025-11-22 18:45:48,,
R0002002,S016,2025-11-22 17:52:06,2025-11-22 18:00:06,31.0
R0002003,S027,2025-11-22 22:02:04,,
R0002004,S032,2025-11-22 18:41:29,2025-11-22 19:07:29,25.0
R0002005,S032,2025-11-22 11:48:30,2025-11-22 11:54:30,22.0
R0002006,S004,2025-11-22 08:35:42,2025-11-22 08:50:42,8.0
R0002007,S012,2025-11-22 13:24:19,2025-11-22 14:11:19,41.0
R0002008,S006,2025-11-22 18:41:11,2025-11-22 18:23:11,7.0
R0002009,S010,2025-11-22 12:50:10,2025-11-22 13:19:10,37.0
R0002010,S019,2025-11-22 19:20:32,2025-11-22 19:32:32,41.0
R0002011,S008,2025-11-22 22:21:39,2025-11-22 23:20:39,58.0
R0002012,S025,2025-11-22 10:55:10,2025-11-22 11:16:10,38.0
R0002013,S005,2025-11-22 18:46:08,2025-11-22 18:52:08,13.0
R0002014,S027,2025-11-22 22:49:05,2025-11-22 22:51:05,22.0
R0002015,S017,2025-11-22 20:25:17,2025-11-22 20:38:17,29.0
R0002016,S025,2025-11-22 09:39:34,2025-11-22 10:32:34,30.0
R0002017,S006,2025-11-22 20:09:24,2025-11-22 20:36:24,15.0
R0002018,S008,2025-11-22 20:29:47,2025-11-22 20:39:47,16.0
R0002019,S006,2025-11-22 14:08:07,2025-11-22 14:12:07,11.0
R0002020,S008,2025-11-22 15:15:40,2025-11-22 15:32:40,12.0
R0002021,S017,2025-11-22 07:41:45,,
R0002022,S013,2025-11-22 12:12:18,2025-11-22 12:28:18,18.0
R0002023,S019,2025-11-22 12:26:08,2025-11-22 13:18:08,37.0
R0002024,S003,2025-11-22 21:53:16,2025-11-22 21:55:16,12.0
R0002025,S006,2025-11-22 08:18:26,2025-11-22 08:26:26,13.0
R0002026,S032,2025-11-22 21:43:01,2025-11-22 22:41:01,29.0
R0002027,S025,2025-11-22 09:26:09,2025-11-22 09:10:09,15.0
R0002028,S008,2025-11-22 15:45:31,2025-11-22 15:30:31,10.0
R0002029,S017,2025-11-22 13:08:06,2025-11-22 13:35:06,25.0
R0002030,S030,2025-11-22 12:05:02,2025-11-22 12:38:02,30.0
R0002031,S030,2025-11-22 20:57:07,2025-11-22 21:23:07,19.0
R0002032,S030,2025-11-22 21:19:09,2025-11-22 21:28:09,31.0
R0002033,S010,2025-11-22 17:46:23,,
R0002034,S020,2025-11-22 19:36:50,2025-11-22 20:13:50,44.0
R0002035,S026,2025-11-22 08:18:42,,
R0002036,S002,2025-11-22 23:31:15,2025-11-22 23:13:15,3.0
R0002037,S032,2025-11-22 19:48:37,,
R0002038,S030,2025-11-22 09:32:42,2025-11-22 09:53:42,2.0
R0002039,S008,2025-11-22 22:00:47,2025-11-22 22:09:47,7.0
R0002040,S013,2025-11-22 12:39:47,2025-11-22 12:55:47,16.0
R0002041,S008,2025-11-22 19:04:38,2025-11-22 19:49:38,50.0
R0002042,S030,2025-11-22 19:56:50,2025-11-22 20:21:50,13.0
R0002043,S017,2025-11-22 21:34:15,2025-11-22 22:31:15,46.0
R0002044,S004,2025-11-22 10:03:28,2025-11-22 10:47:28,54.0
R0002045,S030,2025-11-22 07:36:44,2025-11-22 07:46:44,31.0
R0002046,S026,2025-11-22 13:25:09,2025-11-22 13:07:09,22.0
R0002047,S032,2025-11-22 16:38:46,2025-11-22 16:27:46,15.0
R0002048,S003,2025-11-22 20:05:15,2025-11-22 20:12:15,37.0
R0002049,S011,2025-11-22 21:08:56,2025-11-22 21:14:56,20.0
R0002050,S013,2025-11-22 10:17:14,2025-11-22 11:11:14,48.0
R0002051,S032,2025-11-22 09:56:34,2025-11-22 10:21:34,16.0
R0002052,S007,2025-11-22 16:22:12,2025-11-22 16:30:12,7.0
R0002053,S002,2025-11-22 11:57:18,2025-11-22 12:31:18,15.0
R0002054,S008,2025-11-22 10:17:03,2025-11-22 10:22:03,12.0
R0002055,S027,2025-11-22 15:53:20,2025-11-22 16:36:20,31.0
R0002056,S025,2025-11-22 20:18:58,2025-11-22 21:11:58,43.0
R0002057,S026,2025-11-22 07:48:55,2025-11-22 08:24:55,24.0
R0002058,S013,2025-11-22 08:00:28,2025-11-22 08:28:28,49.0
R0002059,S017,2025-11-22 21:56:18,2025-11-22 22:23:18,-27.0
R0002060,S026,2025-11-22 15:16:15,2025-11-22 15:21:15,25.0
R0002061,S030,2025-11-22 09:53:21,2025-11-22 10:41:21,38.0
R0002062,S020,2025-11-22 19:41:23,2025-11-22 20:22:23,32.0
R0002063,S025,2025-11-22 22:53:53,2025-11-22 23:13:53,27.0
R0002064,S027,2025-11-22 10:26:41,2025-11-22 11:09:41,27.0
R0002065,S012,2025-11-22 08:01:56,2025-11-22 08:50:56,36.0
R0002066,S016,2025-11-22 16:47:22,2025-11-22 16:48:22,13.0
R0002067,S008,2025-11-22 08:49:35,2025-11-22 08:56:35,5.0
R0002068,S027,2025-11-22 17:33:42,2025-11-22 17:53:42,34.0
R0002069,S014,2025-11-22 09:39:16,2025-11-22 10:14:16,35.0
R0002070,S030,2025-11-22 12:05:23,2025-11-22 12:07:23,14.0
R0002071,S016,2025-11-22 13:07:54,2025-11-22 13:18:54,27.0
R0002072,S010,2025-11-22 19:05:30,2025-11-22 19:33:30,34.0
R0002073,S025,2025-11-22 07:47:09,2025-11-22 08:00:09,20.0
R0002074,S032,2025-11-22 16:26:30,2025-11-22 16:35:30,18.0
R0002075,S003,2025-11-22 19:39:09,2025-11-22 19:46:09,12.0
R0002076,S012,2025-11-22 20:28:53,2025-11-22 21:37:53,40.0
R0002077,S016,2025-11-22 11:53:49,2025-11-22 12:22:49,32.0
R0002078,S014,2025-11-22 15:54:32,2025-11-22 16:06:32,23.0
R0002079,S008,2025-11-22 11:22:53,2025-11-22 11:41:53,34.0
R0002080,S008,2025-11-22 14:18:45,2025-11-22 14:10:45,4.0
R0002081,S026,2025-11-22 20:35:09,,24.0
R0002082,S030,2025-11-22 18:34:25,2025-11-22 18:46:25,25.0
R0002083,S030,2025-11-22 23:23:25,2025-11-22 23:45:25,33.0
R0002084,S016,2025-11-22 13:37:12,2025-11-22 13:33:12,32.0
R0002085,S016,2025-11-22 13:03:34,2025-11-22 13:30:34,35.0
R0002086,S012,2025-11-22 18:07:36,2025-11-22 18:12:36,36.0
R0002087,S003,2025-11-22 08:28:02,,
R0002088,S030,2025-11-22 12:47:43,2025-11-22 13:49:43,34.0
R0002089,S014,2025-11-22 13:33:50,2025-11-22 13:32:50,16.0
R0002090,S016,2025-11-22 21:23:11,2025-11-22 21:13:11,18.0
R0002091,S010,2025-11-22 22:42:23,2025-11-22 22:57:23,33.0
R0002092,S017,2025-11-23 20:15:59,2025-11-23 21:18:59,54.0
R0002093,S020,2025-11-23 21:17:43,2025-11-23 21:04:43,24.0
R0002094,S008,2025-11-23 20:56:54,,
R0002095,S011,2025-11-23 10:48:30,2025-11-23 11:09:30,29.0
R0002096,S009,2025-11-23 22:34:31,2025-11-23 23:02:31,40.0
R0002097,S001,2025-11-23 17:19:17,2025-11-23 17:59:17,65.0
R0002098,S015,2025-11-23 20:34:56,2025-11-23 20:44:56,41.0
R0002099,S004,2025-11-23 19:30:49,2025-11-23 19:41:49,7.0
R0002100,S007,2025-11-23 08:10:48,,
R0002101,S026,2025-11-23 18:58:08,,
R0002102,S025,2025-11-23 09:32:49,,
R0002103,S006,2025-11-23 15:46:03,,
R0002104,S008,2025-11-23 14:10:24,,
R0002105,S004,2025-11-23 14:40:10,2025-11-23 14:44:10,12.0
R0002106,S002,2025-11-23 11:59:06,2025-11-23 11:54:06,4.0
R0002107,S004,2025-11-23 18:38:34,2025-11-23 18:36:34,3.0
R0002108,S009,2025-11-23 13:45:01,2025-11-23 14:15:01,31.0
R0002109,S005,2025-11-23 22:17:35,,
R0002110,S029,2025-11-23 17:24:25,2025-11-23 17:54:25,33.0
R0002111,S025,2025-11-23 08:22:19,2025-11-23 08:28:19,27.0
R0002112,S002,2025-11-23 18:29:21,2025-11-23 18:44:21,16.0
R0002113,S006,2025-11-23 21:25:08,,
R0002114,S006,2025-11-23 13:02:58,2025-11-23 13:09:58,27.0
R0002115,S006,2025-11-23 16:08:23,2025-11-23 16:13:23,5.0
R0002116,S025,2025-11-23 12:39:00,2025-11-23 12:37:00,22.0
R0002117,S014,2025-11-23 15:07:06,,
R0002118,S011,2025-11-23 13:52:06,2025-11-23 14:04:06,35.0
R0002119,S017,2025-11-23 08:24:34,,
R0002120,S016,2025-11-23 08:28:43,2025-11-23 08:40:43,19.0
R0002121,S004,2025-11-23 14:24:46,2025-11-23 14:28:46,11.0
R0002122,S028,2025-11-23 19:44:08,2025-11-23 19:48:08,15.0
R0002123,S004,2025-11-23 13:01:14,2025-11-23 12:56:14,10.0
R0002124,S032,2025-11-23 22:04:41,2025-11-23 22:16:41,-32.0
R0002125,S012,2025-11-23 20:59:32,2025-11-23 21:09:32,33.0
R0002126,S030,2025-11-23 20:12:53,2025-11-23 19:53:53,13.0
R0002127,S015,2025-11-23 19:43:07,,
R0002128,S019,2025-11-23 19:36:13,2025-11-23 19:43:13,19.0
R0002129,S007,2025-11-23 13:49:48,2025-11-23 14:00:48,11.0
R0002130,S028,2025-11-23 16:33:27,2025-11-23 16:46:27,18.0
R0002131,S015,2025-11-23 18:58:46,2025-11-23 18:57:46,33.0
R0002132,S023,2025-11-23 15:18:41,2025-11-23 16:04:41,26.0
R0002133,S017,2025-11-23 19:24:27,2025-11-23 19:46:27,39.0
R0002134,S004,2025-11-23 15:22:58,2025-11-23 15:53:58,57.0
R0002135,S025,2025-11-23 20:29:40,2025-11-23 20:17:40,30.0
R0002136,S032,2025-11-23 10:08:23,2025-11-23 10:33:23,17.0
R0002137,S017,2025-11-23 19:52:38,2025-11-23 20:26:38,34.0
R0002138,S023,2025-11-23 08:56:14,,13.0
R0002139,S026,2025-11-23 21:48:11,2025-11-23 22:28:11,41.0
R0002140,S023,2025-11-23 14:00:17,2025-11-23 14:35:17,13.0
R0002141,S026,2025-11-23 08:37:20,2025-11-23 08:55:20,22.0
R0002142,S030,2025-11-23 07:49:46,2025-11-23 08:39:46,29.0
R0002143,S011,2025-11-23 13:08:50,,
R0002144,S012,2025-11-23 20:55:30,2025-11-23 21:45:30,36.0
R0002145,S002,2025-11-23 20:18:06,2025-11-23 20:17:06,10.0
R0002146,S030,2025-11-23 19:42:17,2025-11-23 19:47:17,21.0
R0002147,S028,2025-11-23 21:18:18,2025-11-23 21:25:18,18.0
R0002148,S016,2025-11-23 16:13:01,2025-11-23 16:22:01,17.0
R0002149,S016,2025-11-23 14:50:34,,
R0002150,S018,2025-11-23 10:04:39,2025-11-23 10:50:39,36.0
R0002151,S020,2025-11-23 09:43:08,,
R0002152,S025,2025-11-23 13:48:54,2025-11-23 14:06:54,21.0
R0002153,S023,2025-11-23 11:49:10,2025-11-23 11:59:10,26.0
R0002154,S014,2025-11-23 11:56:06,2025-11-23 13:00:06,56.0
R0002155,S006,2025-11-23 15:29:54,2025-11-23 15:09:54,9.0
R0002156,S009,2025-11-23 19:51:16,2025-11-23 20:09:16,19.0
R0002157,S018,2025-11-23 23:07:39,2025-11-23 23:53:39,39.0
R0002158,S034,2025-11-23 21:25:27,,
R0002159,S017,2025-11-23 17:56:55,2025-11-23 17:47:55,14.0
R0002160,S002,2025-11-23 16:06:36,2025-11-23 16:32:36,16.0
R0002161,S005,2025-11-23 09:19:40,2025-11-23 09:07:40,10.0
R0002162,S001,2025-11-23 16:30:54,2025-11-23 17:11:54,61.0
R0002163,S012,2025-11-23 12:41:48,2025-11-23 12:37:48,36.0
R0002164,S014,2025-11-23 19:07:44,2025-11-23 19:28:44,29.0
R0002165,S025,2025-11-23 14:39:31,2025-11-23 15:08:31,20.0
R0002166,S001,2025-11-23 07:58:28,2025-11-23 07:48:28,10.0
R0002167,S015,2025-11-23 13:54:16,2025-11-23 14:22:16,47.0
R0002168,S009,2025-11-23 12:48:40,2025-11-23 13:02:40,22.0
R0002169,S006,2025-11-23 12:53:34,2025-11-23 12:52:34,8.0
R0002170,S017,2025-11-23 08:48:32,2025-11-23 09:20:32,39.0
R0002171,S023,2025-11-23 12:18:20,,
R0002172,S025,2025-11-23 19:28:28,2025-11-23 19:52:28,16.0
R0002173,S011,2025-11-23 15:12:10,2025-11-23 15:34:10,14.0
R0002174,S002,2025-11-23 15:03:01,2025-11-23 14:59:01,16.0
R0002175,S009,2025-11-23 16:12:34,,
R0002176,S009,2025-11-23 21:32:17,,
R0002177,S028,2025-11-23 19:21:57,2025-11-23 19:41:57,35.0
R0002178,S009,2025-11-23 19:57:14,2025-11-23 20:18:14,19.0
R0002179,S030,2025-11-23 11:29:45,,
R0002180,S023,2025-11-23 18:57:56,2025-11-23 19:06:56,11.0
R0002181,S006,2025-11-23 15:00:09,2025-11-23 15:00:09,14.0
R0002182,S008,2025-11-23 12:17:25,2025-11-23 12:07:25,13.0
R0002183,S014,2025-11-23 12:44:17,2025-11-23 13:22:17,28.0
R0002184,S019,2025-11-23 10:15:32,2025-11-23 10:50:32,43.0
R0002185,S034,2025-11-23 14:44:22,2025-11-23 15:01:22,25.0
R0002186,S016,2025-11-23 20:13:54,2025-11-23 21:03:54,35.0
R0002187,S023,2025-11-23 11:08:27,2025-11-23 11:05:27,7.0
R0002188,S018,2025-11-23 07:28:29,2025-11-23 08:08:29,46.0
R0002189,S012,2025-11-23 13:54:05,2025-11-23 14:28:05,58.0
R0002190,S018,2025-11-23 20:24:26,2025-11-23 20:18:26,13.0
R0002191,S006,2025-11-23 14:01:46,2025-11-23 14:40:46,60.0
R0002192,S034,2025-11-23 14:50:11,2025-11-23 15:15:11,32.0
R0002193,S009,2025-11-23 12:50:42,2025-11-23 13:27:42,27.0
R0002194,S015,2025-11-23 08:08:09,2025-11-23 08:11:09,27.0
R0002195,S026,2025-11-23 22:32:29,2025-11-23 22:41:29,30.0
R0002196,S019,2025-11-23 21:44:50,2025-11-23 21:59:50,11.0
R0002197,S015,2025-11-23 21:54:38,2025-11-23 22:16:38,30.0
R0002198,S020,2025-11-23 21:29:56,,
R0002199,S008,2025-11-23 21:29:14,2025-11-23 21:41:14,8.0
R0002200,S034,2025-11-23 13:39:43,,
R0002201,S030,2025-11-23 11:50:40,2025-11-23 12:09:40,5.0
R0002202,S023,2025-11-23 21:50:14,2025-11-23 21:45:14,32.0
R0002203,S019,2025-11-23 12:12:59,,36.0
R0002204,S017,2025-11-23 18:42:47,,
R0002205,S011,2025-11-23 08:04:46,2025-11-23 08:08:46,29.0
R0002206,S007,2025-11-23 20:18:28,2025-11-23 21:29:28,65.0
R0002207,S023,2025-11-23 14:49:21,2025-11-23 14:57:21,23.0
R0002208,S030,2025-11-23 23:02:31,2025-11-23 23:23:31,33.0
R0002209,S032,2025-11-23 13:14:59,,12.0
R0002210,S028,2025-11-23 20:47:59,2025-11-23 21:24:59,27.0
R0002211,S034,2025-11-23 18:33:52,2025-11-23 19:02:52,30.0
R0002212,S006,2025-11-23 11:33:37,2025-11-23 12:48:37,50.0
R0002213,S008,2025-11-23 13:22:39,2025-11-23 13:20:39,6.0
R0002214,S005,2025-11-23 12:16:40,2025-11-23 11:56:40,5.0
R0002215,S023,2025-11-23 15:01:05,,27.0
R0002216,S007,2025-11-23 16:23:30,2025-11-23 16:11:30,12.0
R0002217,S007,2025-11-23 18:45:42,,
R0002218,S001,2025-11-23 13:11:04,2025-11-23 13:06:04,8.0
R0002219,S001,2025-11-23 15:34:28,2025-11-23 16:09:28,44.0
R0002220,S034,2025-11-23 14:28:20,,
R0002221,S034,2025-11-23 21:58:51,2025-11-23 22:08:51,27.0
R0002222,S029,2025-11-23 22:26:39,2025-11-23 22:40:39,24.0
R0002223,S017,2025-11-23 14:45:17,2025-11-23 15:08:17,24.0
R0002224,S028,2025-11-23 19:50:56,2025-11-23 19:38:56,21.0
R0002225,S020,2025-11-23 23:04:27,,
R0002226,S011,2025-11-23 18:42:21,2025-11-23 18:54:21,34.0
R0002227,S002,2025-11-23 14:21:14,2025-11-23 14:19:14,15.0
R0002228,S023,2025-11-23 18:47:44,,
R0002229,S006,2025-11-23 18:16:11,2025-11-23 18:37:11,15.0
R0002230,S016,2025-11-23 20:31:14,2025-11-23 20:40:14,10.0
R0002231,S005,2025-11-23 18:57:35,,
R0002232,S019,2025-11-23 12:01:31,2025-11-23 12:33:31,43.0
R0002233,S016,2025-11-23 07:50:26,2025-11-23 07:26:26,9.0
R0002234,S004,2025-11-23 08:02:07,,
R0002235,S018,2025-11-23 14:05:31,,20.0
R0002236,S006,2025-11-23 10:03:50,2025-11-23 09:51:50,8.0
R0002237,S025,2025-11-23 10:00:44,2025-11-23 09:58:44,22.0
R0002238,S028,2025-11-23 13:37:57,2025-11-23 13:49:57,22.0
R0002239,S019,2025-11-23 14:45:47,2025-11-23 15:08:47,29.0
R0002240,S028,2025-11-23 20:52:20,2025-11-23 20:44:20,24.0
R0002241,S005,2025-11-23 17:04:04,2025-11-23 17:12:04,12.0
R0002242,S009,2025-11-23 14:02:31,2025-11-23 14:44:31,50.0
R0002243,S034,2025-11-23 07:48:51,2025-11-23 07:38:51,26.0
R0002244,S032,2025-11-23 21:12:42,2025-11-23 21:31:42,8.0
R0002245,S019,2025-11-23 13:36:41,2025-11-23 13:54:41,42.0
R0002246,S034,2025-11-23 09:04:28,2025-11-23 09:22:28,20.0
R0002247,S016,2025-11-23 19:35:43,2025-11-23 20:29:43,41.0
R0002248,S001,2025-11-23 18:43:47,2025-11-23 18:39:47,6.0
R0002249,S029,2025-11-23 14:06:22,2025-11-23 14:18:22,20.0
R0002250,S028,2025-11-23 19:10:12,2025-11-23 19:12:12,27.0
R0002251,S004,2025-11-23 20:19:00,2025-11-23 20:45:00,9.0
R0002252,S034,2025-11-23 21:56:32,2025-11-23 22:03:32,12.0
R0002253,S030,2025-11-23 18:24:06,2025-11-23 18:53:06,31.0
R0002254,S028,2025-11-23 21:34:54,2025-11-23 21:47:54,22.0
R0002255,S025,2025-11-23 16:48:59,2025-11-23 17:01:59,16.0
R0002256,S012,2025-11-23 14:46:41,2025-11-23 14:54:41,41.0
R0002257,S005,2025-11-23 13:32:06,2025-11-23 13:12:06,10.0
R0002258,S005,2025-11-23 13:22:46,2025-11-23 14:46:46,75.0
R0002259,S026,2025-11-23 22:16:31,2025-11-23 22:50:31,28.0
R0002260,S023,2025-11-23 08:23:00,2025-11-23 08:10:00,13.0
R0002261,S028,2025-11-23 22:11:20,2025-11-23 22:06:20,29.0
R0002262,S007,2025-11-23 14:21:51,2025-11-23 14:39:51,13.0
R0002263,S032,2025-11-23 19:28:52,2025-11-23 19:47:52,25.0
R0002264,S032,2025-11-23 19:50:26,2025-11-23 20:19:26,34.0
R0002265,S008,2025-11-23 14:30:03,2025-11-23 14:36:03,18.0
R0002266,S011,2025-11-23 16:23:41,2025-11-23 16:47:41,43.0
R0002267,S014,2025-11-23 18:06:16,2025-11-23 18:37:16,23.0
